writer,same_text,isEng,train,file_name,male,x,y,x2,y2,n_cc
195,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0195_4.jpg,1,1482,1482,1976,1976,81
132,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0132_2.jpg,1,495,1485,990,1980,81
219,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0219_4.jpg,1,495,1485,990,1980,81
173,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0173_2.jpg,0,988,1482,1482,1976,81
53,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0053_4.jpg,1,1485,1980,1980,2475,81
164,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0164_1.jpg,1,494,988,988,1482,81
9,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0009_3.jpg,0,988,988,1482,1482,81
183,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0183_2.jpg,1,0,1976,494,2470,81
219,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0219_1.jpg,1,1485,495,1980,990,81
44,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0044_4.jpg,0,494,1482,988,1976,81
90,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0090_1.jpg,1,986,493,1479,986,81
102,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0102_2.jpg,1,982,982,1473,1473,81
140,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0140_3.jpg,1,0,988,494,1482,81
86,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0086_2.jpg,1,1485,1485,1980,1980,81
217,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0217_2.jpg,1,1485,1485,1980,1980,81
183,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0183_4.jpg,1,495,1980,990,2475,81
144,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0144_2.jpg,0,1482,1482,1976,1976,81
111,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0111_3.jpg,1,988,494,1482,988,81
261,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0261_2.jpg,0,988,1482,1482,1976,81
85,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0085_3.jpg,0,1479,986,1972,1479,81
33,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0033_4.jpg,0,982,1473,1473,1964,81
94,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0094_2.jpg,1,988,1482,1482,1976,81
50,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0050_2.jpg,1,986,2465,1479,2958,81
50,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0050_2.jpg,1,986,1479,1479,1972,81
44,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0044_1.jpg,0,986,493,1479,986,81
258,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0258_1.jpg,0,988,988,1482,1482,81
233,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0233_4.jpg,1,986,986,1479,1479,81
127,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0127_2.jpg,0,986,986,1479,1479,80
42,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0042_4.jpg,1,494,2470,988,2964,80
164,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0164_2.jpg,1,1856,464,2320,928,80
50,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0050_2.jpg,1,1479,2465,1972,2958,80
59,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0059_3.jpg,0,495,990,990,1485,80
31,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0031_2.jpg,1,1482,988,1976,1482,80
19,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0019_3.jpg,1,495,495,990,990,80
134,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0134_4.jpg,1,1976,1976,2470,2470,80
151,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0151_2.jpg,1,988,988,1482,1482,80
168,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0168_2.jpg,0,982,1473,1473,1964,80
276,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0276_3.jpg,1,1482,988,1976,1482,80
58,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0058_2.jpg,1,1976,1976,2470,2470,80
33,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0033_1.jpg,0,494,494,988,988,80
223,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0223_3.jpg,0,1482,988,1976,1482,80
132,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0132_1.jpg,1,1482,988,1976,1482,80
131,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0131_4.jpg,1,990,1485,1485,1980,80
223,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0223_1.jpg,0,1482,1482,1976,1976,80
120,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0120_4.jpg,0,493,1479,986,1972,80
115,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0115_4.jpg,1,493,1972,986,2465,80
177,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0177_2.jpg,0,1482,1482,1976,1976,80
69,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0069_2.jpg,0,986,1972,1479,2465,80
115,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0115_4.jpg,1,1479,1972,1972,2465,80
6,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0006_2.jpg,1,1482,988,1976,1482,80
17,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0017_2.jpg,0,988,988,1482,1482,80
67,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0067_4.jpg,1,494,1482,988,1976,80
77,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0077_2.jpg,1,988,988,1482,1482,80
175,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0175_4.jpg,1,988,1976,1482,2470,80
161,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0161_2.jpg,0,1482,1482,1976,1976,80
111,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0111_4.jpg,1,988,1976,1482,2470,80
207,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0207_3.jpg,0,0,990,495,1485,80
226,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0226_4.jpg,1,988,1976,1482,2470,80
121,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0121_3.jpg,1,495,495,990,990,80
9,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0009_2.jpg,0,986,1972,1479,2465,80
181,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0181_3.jpg,1,1479,493,1972,986,80
217,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0217_3.jpg,1,495,990,990,1485,80
46,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0046_4.jpg,0,1485,1485,1980,1980,80
75,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0075_1.jpg,1,494,494,988,988,80
254,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0254_4.jpg,0,1482,1482,1976,1976,80
43,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0043_4.jpg,1,0,1976,494,2470,80
231,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0231_4.jpg,0,1482,1482,1976,1976,79
223,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0223_1.jpg,0,494,494,988,988,79
52,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0052_2.jpg,0,493,1479,986,1972,79
8,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0008_3.jpg,1,990,990,1485,1485,79
9,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0009_3.jpg,0,988,494,1482,988,79
155,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0155_3.jpg,1,1984,992,2480,1488,79
77,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0077_2.jpg,1,1482,1482,1976,1976,79
144,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0144_2.jpg,0,988,988,1482,1482,79
51,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0051_1.jpg,1,493,493,986,986,79
167,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0167_2.jpg,0,988,1482,1482,1976,79
94,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0094_1.jpg,1,986,493,1479,986,79
8,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0008_2.jpg,1,0,1485,495,1980,79
8,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0008_2.jpg,1,990,1485,1485,1980,79
214,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0214_2.jpg,1,493,1479,986,1972,79
281,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0281_3.jpg,0,1482,494,1976,988,79
85,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0085_3.jpg,0,1972,493,2465,986,79
58,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0058_3.jpg,1,494,988,988,1482,79
145,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0145_3.jpg,1,1482,494,1976,988,79
133,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0133_2.jpg,1,494,1482,988,1976,79
127,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0127_4.jpg,0,1479,1972,1972,2465,79
127,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0127_4.jpg,0,986,1972,1479,2465,79
241,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0241_1.jpg,0,1482,494,1976,988,79
125,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0125_1.jpg,0,986,493,1479,986,79
145,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0145_4.jpg,1,1488,1984,1984,2480,79
125,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0125_4.jpg,0,491,1473,982,1964,79
118,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0118_4.jpg,1,986,1972,1479,2465,79
155,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0155_1.jpg,1,0,988,494,1482,79
92,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0092_1.jpg,0,1479,493,1972,986,79
72,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0072_2.jpg,1,494,1482,988,1976,79
111,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0111_3.jpg,1,1976,494,2470,988,79
135,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0135_1.jpg,1,0,494,494,988,79
9,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0009_1.jpg,0,986,986,1479,1479,79
68,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0068_2.jpg,0,1479,1479,1972,1972,79
222,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0222_3.jpg,1,1482,494,1976,988,79
67,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0067_4.jpg,1,988,1976,1482,2470,79
238,0,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0238_3.jpg,0,988,494,1482,988,79
34,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0034_2.jpg,1,1482,1482,1976,1976,79
47,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0047_4.jpg,0,493,1479,986,1972,79
43,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0043_4.jpg,1,1482,1976,1976,2470,79
38,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0038_4.jpg,1,494,2470,988,2964,78
134,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0134_4.jpg,1,494,1482,988,1976,78
222,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0222_2.jpg,1,986,986,1479,1479,78
40,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0040_3.jpg,1,1479,986,1972,1479,78
167,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0167_1.jpg,0,494,494,988,988,78
74,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0074_4.jpg,0,988,1482,1482,1976,78
223,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0223_1.jpg,0,1482,988,1976,1482,78
192,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0192_2.jpg,0,1473,982,1964,1473,78
151,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0151_2.jpg,1,988,1976,1482,2470,78
106,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0106_3.jpg,0,988,494,1482,988,78
192,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0192_2.jpg,0,982,1473,1473,1964,78
172,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0172_2.jpg,0,988,1482,1482,1976,78
70,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0070_1.jpg,1,990,495,1485,990,78
154,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0154_4.jpg,1,988,2470,1482,2964,78
258,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0258_1.jpg,0,988,494,1482,988,78
33,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0033_1.jpg,0,1482,494,1976,988,78
165,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0165_2.jpg,1,494,1482,988,1976,78
8,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0008_3.jpg,1,495,990,990,1485,78
77,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0077_3.jpg,1,988,988,1482,1482,78
62,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0062_2.jpg,1,1485,990,1980,1485,78
137,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0137_2.jpg,1,1980,1980,2475,2475,78
203,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0203_4.jpg,0,988,1482,1482,1976,78
